filename,width,height,class,xmin,ymin,xmax,ymax
hanam79.jpg,640,480,missingPerson,349,47,373,97
hanam150.jpg,640,480,missingPerson,352,38,381,88
LandscapeMap.0047.jpg,640,480,missingPerson,309,347,348,382
hanam284.jpg,640,480,missingPerson,161,76,205,116
144.jpg,640,480,missingPerson,317,26,346,83
168.jpg,640,480,missingPerson,116,386,163,440
LandscapeMap.0043.jpg,640,480,missingPerson,280,346,319,385
238.jpg,640,480,missingPerson,501,330,557,368
2_45.jpg,640,480,missingPerson,347,119,374,160
hanam156.jpg,640,480,missingPerson,345,416,375,474
153.jpg,640,480,missingPerson,194,324,240,366
295.jpg,640,480,missingPerson,146,398,184,446
hanam10.jpg,640,480,missingPerson,601,7,637,45
hanam80.jpg,640,480,missingPerson,351,90,375,135
127.jpg,640,480,missingPerson,199,51,238,96
155.jpg,640,480,missingPerson,593,340,640,377
12.jpg,640,480,missingPerson,128,150,194,189
144.jpg,640,480,missingPerson,511,128,569,164
hanam76.jpg,640,480,missingPerson,337,89,361,129
hanam218.jpg,640,480,missingPerson,435,33,461,76
hanam15.jpg,640,480,missingPerson,449,97,485,132
hanam78.jpg,640,480,missingPerson,408,78,436,116
hanam143.jpg,640,480,missingPerson,140,82,186,124
220.jpg,640,480,missingPerson,88,174,128,203
292.jpg,640,480,missingPerson,191,440,233,480
136.jpg,640,480,missingPerson,230,382,266,436
hanam151.jpg,640,480,missingPerson,2,207,73,238
112.jpg,640,480,missingPerson,14,289,64,322
97.jpg,640,480,missingPerson,373,409,404,464
LandscapeMap.0014.jpg,640,480,missingPerson,298,238,333,284
30.jpg,640,480,missingPerson,272,1,309,45
138.jpg,640,480,missingPerson,269,404,302,472
317.jpg,640,480,missingPerson,47,375,116,427
151.jpg,640,480,missingPerson,442,143,488,183
290.jpg,640,480,missingPerson,286,346,312,389
125.jpg,640,480,missingPerson,168,89,209,127
hanam77.jpg,640,480,missingPerson,317,184,339,217
hanam221.jpg,640,480,missingPerson,359,96,384,136
hanam219.jpg,640,480,missingPerson,423,73,452,113
31.jpg,640,480,missingPerson,264,220,289,242
226.jpg,640,480,missingPerson,360,306,388,338
136.jpg,640,480,missingPerson,375,1,407,53
309.jpg,640,480,missingPerson,353,1,383,45
hanam80.jpg,640,480,missingPerson,295,375,323,430
hanam142.jpg,640,480,missingPerson,90,86,141,126
215.jpg,640,480,missingPerson,16,93,73,133
336.jpg,640,480,missingPerson,590,209,640,248
179.jpg,640,480,missingPerson,253,168,291,202
300.jpg,640,480,missingPerson,1,277,60,307
336.jpg,640,480,missingPerson,146,189,193,229
hanam220.jpg,640,480,missingPerson,360,54,383,98
hanam79.jpg,640,480,missingPerson,412,126,443,159
341.jpg,640,480,missingPerson,192,318,233,364
125.jpg,640,480,missingPerson,339,88,371,136
LandscapeMap.0015.jpg,640,480,missingPerson,300,243,334,283
LandscapeMap.0025.jpg,640,480,missingPerson,216,299,253,346
107.jpg,640,480,missingPerson,150,414,189,467
13.jpg,640,480,missingPerson,253,29,287,88
217.jpg,640,480,missingPerson,538,321,611,364
318.jpg,640,480,missingPerson,66,352,131,405
295.jpg,640,480,missingPerson,4,365,65,407
hanam289.jpg,640,480,missingPerson,367,13,397,62
150.jpg,640,480,missingPerson,1,430,48,469
176.jpg,640,480,missingPerson,560,106,640,157
hanam17.jpg,640,480,missingPerson,358,156,381,189
2_38.jpg,640,480,missingPerson,145,17,193,83
hanam153.jpg,640,480,missingPerson,352,214,379,240
hanam291.jpg,640,480,missingPerson,365,101,390,141
342.jpg,640,480,missingPerson,163,330,210,378
227.jpg,640,480,missingPerson,377,321,405,354
24.jpg,640,480,missingPerson,467,243,523,283
37.jpg,640,480,missingPerson,211,297,240,331
312.jpg,640,480,missingPerson,159,98,202,135
188.jpg,640,480,missingPerson,51,241,122,272
26.jpg,640,480,missingPerson,24,123,79,155
300.jpg,640,480,missingPerson,197,174,234,208
hanam288.jpg,640,480,missingPerson,322,186,341,223
288.jpg,640,480,missingPerson,314,378,342,421
hanam82.jpg,640,480,missingPerson,349,208,378,240
143.jpg,640,480,missingPerson,61,124,122,165
23.jpg,640,480,missingPerson,450,226,495,274
hanam14.jpg,640,480,missingPerson,320,170,347,194
LandscapeMap.0062.jpg,640,480,missingPerson,369,103,406,149
335.jpg,640,480,missingPerson,135,174,181,216
5.jpg,640,480,missingPerson,1,75,109,147
26.jpg,640,480,missingPerson,504,282,575,326
LandscapeMap.0146.jpg,640,480,missingPerson,210,243,251,282
LandscapeMap.0109.jpg,640,480,missingPerson,267,141,304,184
154.jpg,640,480,missingPerson,173,336,219,385
345.jpg,640,480,missingPerson,86,386,150,442
210.jpg,640,480,missingPerson,408,192,444,229
339.jpg,640,480,missingPerson,201,241,240,287
hanam293.jpg,640,480,missingPerson,351,219,379,240
LandscapeMap.0055.jpg,640,480,missingPerson,391,149,427,190
152.jpg,640,480,missingPerson,195,285,241,333
